03900, 03802, 00388, 03902
04200, 04102, 00384, 04208
04500, 04402, 00386, 04511
04800, 04702, 00386, 04802
05100, 04994, 00364, 05114
05400, 05298, 00381, 05410
05700, 05606, 00394, 05705
06000, 05902, 00389, 05999
06300, 06198, 00370, 06301
06600, 06502, 00386, 06607
06900, 06798, 00377, 06918
07200, 07106, 00391, 07204
07500, 07406, 00391, 07507
07800, 07702, 00383, 07807
08100, 08002, 00389, 08101
08400, 08294, 00371, 08411
08700, 08598, 00369, 08714
00300, 00204, 00389, 00302
00600, 00504, 00389, 00602
00900, 00804, 00397, 00903
01200, 01100, 00374, 01210
01500, 01404, 00382, 01512
01800, 01700, 00382, 01803
02100, 01996, 00371, 02110
02400, 02304, 00385, 02404
02700, 02604, 00383, 02703
03000, 02900, 00369, 03001
03300, 03204, 00384, 03312
03600, 03504, 00379, 03603
03900, 03796, 00367, 03900
04200, 04096, 00369, 04203
04500, 04404, 00383, 04503
04800, 04700, 00381, 04814
05100, 05004, 00382, 05105
05400, 05300, 00373, 05413
05700, 05596, 00371, 05700
06000, 05900, 00379, 06000
06300, 06204, 00392, 06302
06600, 06504, 00386, 06602
06900, 06804, 00384, 06910
07200, 07100, 00377, 07204
07500, 07396, 00375, 07503
07800, 07700, 00382, 07813
08100, 08000, 00374, 08103
08400, 08300, 00377, 08406
08700, 08604, 00394, 08707
00300, 00203, 00387, 00301
00600, 00503, 00384, 00608
00900, 00799, 00379, 00907
01200, 01103, 00394, 01205
01500, 01399, 00379, 01502
01800, 01699, 00381, 01805
02100, 01995, 00374, 02103
02400, 02295, 00364, 02405
02700, 02599, 00382, 02704
03000, 02903, 00384, 03001
03300, 03203, 00380, 03305
03600, 03503, 00394, 03604
03900, 03795, 00374, 03902
04200, 04099, 00382, 04217
04500, 04403, 00394, 04504
04800, 04703, 00388, 04804
05100, 04999, 00379, 05105
05400, 05295, 00364, 05410
05700, 05603, 00381, 05706
06000, 05903, 00394, 06003
06300, 06203, 00382, 06302
06600, 06503, 00389, 06601
06900, 06795, 00368, 06908
07200, 07099, 00381, 07219
07500, 07403, 00381, 07509
07800, 07699, 00382, 07805
08100, 07999, 00382, 08119
08400, 08303, 00394, 08402
08700, 08603, 00377, 08702
00300, 00206, 00394, 00306
00600, 00506, 00394, 00600
00900, 00802, 00384, 00913
01200, 01102, 00382, 01201
01500, 01402, 00386, 01506
01800, 01698, 00377, 01802
02100, 01998, 00374, 02102
02400, 02294, 00374, 02412
02700, 02598, 00379, 02701
03000, 02902, 00384, 03002
03300, 03202, 00389, 03302
03600, 03502, 00383, 03602
03900, 03798, 00381, 03914
04200, 04098, 00378, 04206
04500, 04402, 00391, 04506
04800, 04694, 00374, 04805
05100, 05002, 00382, 05102
05400, 05302, 00386, 05402
05700, 05598, 00377, 05705
06000, 05902, 00387, 06001
06300, 06198, 00382, 06302
06600, 06498, 00379, 06615
06900, 06802, 00386, 06902
07200, 07102, 00382, 07200
07500, 07402, 00391, 07510
07800, 07698, 00379, 07801
08100, 07998, 00369, 08111
08400, 08298, 00379, 08401
08700, 08594, 00374, 08704
00300, 00205, 00399, 00302
00600, 00505, 00394, 00604
00900, 00797, 00374, 00914
01200, 01101, 00375, 01214
01500, 01401, 00387, 01516
01800, 01701, 00389, 01818
02100, 02001, 00387, 02105
02400, 02297, 00370, 02401
02700, 02601, 00382, 02710
03000, 02905, 00394, 03003
03300, 03205, 00387, 03301
03600, 03501, 00391, 03606
03900, 03805, 00391, 03904
04200, 04101, 00389, 04202
04500, 04401, 00374, 04504
04800, 04701, 00391, 04811
05100, 04997, 00364, 05114
05400, 05301, 00374, 05404
05700, 05601, 00377, 05709
06000, 05905, 00391, 06001
06300, 06205, 00394, 06302
06600, 06505, 00389, 06603
06900, 06801, 00372, 06903
07200, 07093, 00364, 07203
07500, 07401, 00369, 07513
07800, 07705, 00387, 07804
08100, 08001, 00371, 08112
08400, 08301, 00380, 08405
08700, 08605, 00394, 08705
00300, 00200, 00377, 00301
00600, 00500, 00382, 00601
00900, 00800, 00380, 00909
01200, 01104, 00384, 01208
01500, 01404, 00389, 01504
01800, 01696, 00370, 01802
02100, 01996, 00369, 02103
02400, 02296, 00366, 02403
02700, 02600, 00383, 02706
03000, 02904, 00387, 03001
03300, 03204, 00385, 03307
03600, 03504, 00380, 03601
03900, 03800, 00374, 03907
04200, 04100, 00382, 04216
04500, 04400, 00379, 04504
04800, 04696, 00367, 04804
05100, 05004, 00376, 05110
05400, 05300, 00381, 05405
05700, 05600, 00379, 05703
06000, 05904, 00383, 06008
06300, 06208, 00409, 06301
06600, 06504, 00379, 06607
06900, 06804, 00384, 06911
07200, 07104, 00385, 07203
07500, 07404, 00383, 07506
07800, 07696, 00363, 07804
08100, 08000, 00369, 08111
08400, 08304, 00379, 08408
08700, 08600, 00382, 08702
00300, 00208, 00400, 00301
00600, 00504, 00386, 00604
00900, 00804, 00379, 00905
01200, 01104, 00384, 01211
01500, 01404, 00380, 01503
01800, 01700, 00379, 01813
02100, 02000, 00383, 02109
02400, 02304, 00388, 02404
02700, 02596, 00369, 02713
03000, 02904, 00384, 03002
03300, 03208, 00401, 03304
03600, 03500, 00383, 03606
03900, 03804, 00382, 03900
04200, 04096, 00371, 04207
04500, 04400, 00374, 04507
04800, 04704, 00384, 04803
05100, 05000, 00374, 05109
05400, 05304, 00389, 05409
05700, 05604, 00391, 05700
06000, 05896, 00374, 06000
06300, 06200, 00383, 06301
06600, 06500, 00379, 06608
06900, 06804, 00387, 06907
07200, 07100, 00379, 07203
07500, 07396, 00370, 07513
07800, 07696, 00374, 07806
08100, 07996, 00369, 08104
08400, 08300, 00377, 08407
08700, 08608, 00401, 08701
00300, 00205, 00399, 00299
00600, 00505, 00385, 00608
00900, 00805, 00393, 00900
01200, 01101, 00379, 01201
01500, 01397, 00369, 01504
01800, 01701, 00381, 01802
02100, 02001, 00374, 02107
02400, 02293, 00364, 02405
02700, 02601, 00374, 02704
03000, 02901, 00391, 03004
03300, 03205, 00392, 03300
03600, 03501, 00389, 03606
03900, 03801, 00391, 03911
04200, 04101, 00386, 04204
04500, 04401, 00381, 04517
04800, 04701, 00380, 04803
05100, 04993, 00366, 05114
05400, 05305, 00391, 05402
05700, 05601, 00389, 05697
06000, 05905, 00389, 06008
06300, 06201, 00391, 06302
06600, 06501, 00381, 06611
06900, 06793, 00366, 06905
07200, 07101, 00375, 07202
07500, 07401, 00387, 07502
07800, 07697, 00374, 07802
08100, 07997, 00375, 08103
08400, 08293, 00365, 08401
08700, 08597, 00366, 08707
00300, 00203, 00392, 00301
00600, 00503, 00392, 00606
00900, 00803, 00382, 00907
01200, 01103, 00386, 01207
01500, 01403, 00384, 01509
01800, 01691, 00365, 01805
02100, 01995, 00364, 02111
02400, 02303, 00387, 02409
02700, 02603, 00399, 02702
03000, 02899, 00369, 03006
03300, 03203, 00391, 03302
03600, 03503, 00385, 03608
03900, 03803, 00385, 03908
04200, 04103, 00397, 04202
04500, 04399, 00374, 04504
04800, 04699, 00374, 04810
05100, 04995, 00367, 05104
05400, 05295, 00374, 05409
05700, 05603, 00379, 05715
06000, 05907, 00401, 06001
06300, 06203, 00391, 06306
06600, 06503, 00381, 06605
06900, 06803, 00397, 06901
07200, 07095, 00374, 07201
07500, 07395, 00371, 07505
07800, 07695, 00371, 07816
08100, 07999, 00379, 08106
08400, 08299, 00382, 08401
08700, 08603, 00394, 08711
00300, 00206, 00391, 00302
00600, 00494, 00371, 00608
00900, 00798, 00379, 00902
01200, 01102, 00389, 01201
01500, 01398, 00379, 01511
01800, 01698, 00374, 01805
02100, 02002, 00382, 02105
02400, 02290, 00362, 02410
02700, 02598, 00377, 02700
03000, 02906, 00388, 03003
03300, 03202, 00381, 03302
03600, 03498, 00381, 03599
03900, 03794, 00372, 03902
04200, 04098, 00372, 04215
04500, 04402, 00384, 04507
04800, 04698, 00377, 04813
05100, 04994, 00375, 05119
05400, 05306, 00388, 05406
05700, 05598, 00378, 05706
06000, 05906, 00397, 06000
06300, 06198, 00382, 06307
06600, 06506, 00391, 06607
06900, 06806, 00396, 06903
07200, 07098, 00382, 07205
07500, 07394, 00375, 07505
07800, 07694, 00373, 07808
08100, 08002, 00378, 08111
08400, 08306, 00393, 08404
08700, 08598, 00370, 08701
00300, 00203, 00393, 00309
00600, 00503, 00386, 00605
00900, 00803, 00391, 00906
01200, 01095, 00374, 01203
01500, 01403, 00391, 01510
01800, 01699, 00382, 01812
02100, 01995, 00374, 02102
02400, 02299, 00377, 02402
02700, 02603, 00379, 02702
03000, 02903, 00381, 03003
03300, 03203, 00396, 03308
03600, 03503, 00381, 03601
03900, 03803, 00386, 03905
04200, 04095, 00371, 04203
04500, 04399, 00379, 04504
04800, 04691, 00367, 04802
05100, 04995, 00367, 05105
05400, 05303, 00393, 05402
05700, 05603, 00387, 05713
06000, 05903, 00394, 06003
06300, 06199, 00376, 06301
06600, 06495, 00375, 06601
06900, 06803, 00386, 06903
07200, 07103, 00391, 07206
07500, 07403, 00379, 07505
07800, 07691, 00366, 07803
08100, 07995, 00366, 08109
08400, 08299, 00375, 08408
08700, 08603, 00394, 08702
00300, 00203, 00396, 00302
00600, 00503, 00397, 00599
00900, 00795, 00367, 00904
01200, 01099, 00381, 01209
01500, 01403, 00385, 01502
01800, 01699, 00372, 01809
02100, 01999, 00380, 02103
02400, 02295, 00374, 02400
02700, 02599, 00379, 02707
03000, 02903, 00392, 03007
03300, 03199, 00381, 03301
03600, 03499, 00371, 03607
03900, 03803, 00391, 03901
04200, 04103, 00396, 04209
04500, 04391, 00366, 04507
04800, 04699, 00380, 04809
05100, 04995, 00369, 05116
05400, 05295, 00367, 05398
05700, 05599, 00378, 05701
06000, 05907, 00403, 06002
06300, 06199, 00379, 06299
06600, 06499, 00382, 06612
06900, 06799, 00376, 06905
07200, 07103, 00384, 07208
07500, 07395, 00369, 07507
07800, 07699, 00372, 07801
08100, 07999, 00382, 08108
08400, 08303, 00393, 08407
08700, 08603, 00382, 08701
00300, 00201, 00381, 00311
00600, 00501, 00384, 00607
00900, 00805, 00397, 00905
01200, 01101, 00380, 01206
01500, 01401, 00383, 01504
01800, 01693, 00359, 01812
02100, 01997, 00374, 02127
02400, 02301, 00386, 02403
02700, 02597, 00369, 02706
03000, 02901, 00391, 03001
03300, 03201, 00387, 03301
03600, 03501, 00374, 03612
03900, 03801, 00386, 03902
04200, 04101, 00379, 04207
04500, 04401, 00389, 04504
04800, 04701, 00379, 04804
05100, 04997, 00364, 05109
05400, 05305, 00392, 05407
05700, 05605, 00389, 05702
06000, 05901, 00374, 06007
06300, 06201, 00389, 06306
06600, 06501, 00380, 06607
06900, 06801, 00391, 06907
07200, 07101, 00379, 07208
07500, 07405, 00386, 07510
07800, 07689, 00359, 07805
08100, 08001, 00385, 08100
08400, 08301, 00382, 08411
08700, 08601, 00389, 08707
00300, 00204, 00384, 00301
00600, 00504, 00384, 00607
00900, 00800, 00372, 00901
01200, 01100, 00383, 01203
01500, 01396, 00369, 01508
01800, 01700, 00379, 01801
02100, 01996, 00369, 02102
02400, 02296, 00374, 02404
02700, 02600, 00371, 02705
03000, 02904, 00387, 03003
03300, 03204, 00394, 03304
03600, 03504, 00384, 03611
03900, 03804, 00384, 03905
04200, 04104, 00392, 04204
04500, 04392, 00367, 04513
04800, 04700, 00377, 04803
05100, 04996, 00372, 05111
05400, 05300, 00376, 05401
05700, 05596, 00371, 05700
06000, 05900, 00376, 06008
06300, 06200, 00379, 06308
06600, 06504, 00394, 06603
06900, 06804, 00386, 06903
07200, 07100, 00383, 07202
07500, 07396, 00370, 07507
07800, 07696, 00373, 07809
08100, 08000, 00374, 08105
08400, 08304, 00384, 08404
08700, 08604, 00394, 08702
00300, 00201, 00389, 00302
00600, 00497, 00372, 00603
00900, 00801, 00387, 00902
01200, 01101, 00377, 01206
01500, 01401, 00384, 01515
01800, 01701, 00378, 01803
02100, 01997, 00369, 02103
02400, 02301, 00374, 02412
02700, 02601, 00389, 02702
03000, 02901, 00380, 03005
03300, 03201, 00379, 03311
03600, 03505, 00391, 03602
03900, 03805, 00387, 03909
04200, 04101, 00374, 04205
04500, 04401, 00377, 04511
04800, 04693, 00364, 04804
05100, 04997, 00374, 05100
05400, 05301, 00388, 05406
05700, 05605, 00391, 05705
06000, 05901, 00386, 05999
06300, 06197, 00369, 06309
06600, 06501, 00376, 06601
06900, 06801, 00374, 06911
07200, 07101, 00379, 07204
07500, 07401, 00381, 07505
07800, 07701, 00371, 07816
08100, 07997, 00375, 08101
08400, 08297, 00367, 08404
08700, 08593, 00364, 08714
00300, 00204, 00379, 00301
00600, 00504, 00397, 00604
00900, 00804, 00384, 00902
01200, 01104, 00386, 01206
01500, 01396, 00367, 01507
01800, 01696, 00369, 01810
02100, 02004, 00387, 02104
02400, 02304, 00389, 02406
02700, 02604, 00399, 02701
03000, 02904, 00386, 03005
03300, 03200, 00377, 03312
03600, 03500, 00382, 03604
03900, 03800, 00379, 03902
04200, 04104, 00385, 04206
04500, 04404, 00379, 04507
04800, 04700, 00379, 04815
05100, 05004, 00396, 05109
05400, 05300, 00380, 05401
05700, 05604, 00381, 05717
06000, 05904, 00396, 06002
06300, 06200, 00376, 06301
06600, 06500, 00382, 06615
06900, 06804, 00382, 06908
07200, 07104, 00384, 07206
07500, 07392, 00359, 07504
07800, 07704, 00381, 07804
08100, 08004, 00387, 08110
08400, 08300, 00382, 08400
08700, 08604, 00384, 08708
00300, 00199, 00377, 00302
00600, 00499, 00376, 00605
00900, 00803, 00383, 00906
01200, 01099, 00376, 01201
01500, 01403, 00380, 01510
01800, 01699, 00372, 01813
02100, 02003, 00379, 02102
02400, 02291, 00366, 02413
02700, 02603, 00382, 02713
03000, 02903, 00389, 03009
03300, 03199, 00376, 03301
03600, 03503, 00379, 03607
03900, 03803, 00390, 03902
04200, 04095, 00366, 04209
04500, 04403, 00381, 04504
04800, 04703, 00384, 04809
05100, 05003, 00389, 05104
05400, 05303, 00397, 05399
05700, 05599, 00382, 05702
06000, 05899, 00377, 06000
06300, 06199, 00381, 06310
06600, 06503, 00394, 06601
06900, 06803, 00384, 06905
07200, 07095, 00374, 07201
07500, 07399, 00376, 07515
07800, 07703, 00398, 07805
08100, 07999, 00381, 08102
08400, 08303, 00386, 08403
08700, 08599, 00376, 08700
00300, 00203, 00385, 00312
00600, 00503, 00382, 00602
00900, 00803, 00382, 00901
01200, 01095, 00369, 01202
01500, 01399, 00378, 01502
01800, 01699, 00380, 01811
02100, 01995, 00371, 02107
02400, 02303, 00388, 02403
02700, 02603, 00396, 02708
03000, 02903, 00381, 03002
03300, 03199, 00382, 03305
03600, 03499, 00381, 03604
03900, 03799, 00381, 03904
04200, 04099, 00379, 04206
04500, 04391, 00366, 04504
04800, 04699, 00379, 04802
05100, 04999, 00381, 05106
05400, 05303, 00382, 05400
05700, 05599, 00374, 05711
06000, 05895, 00373, 06012
06300, 06203, 00386, 06305
06600, 06495, 00374, 06601
06900, 06799, 00376, 06906
07200, 07103, 00396, 07206
07500, 07399, 00372, 07503
07800, 07695, 00372, 07802
08100, 08003, 00391, 08110
08400, 08303, 00389, 08407
08700, 08607, 00406, 08704
00300, 00204, 00385, 00309
00600, 00504, 00392, 00602
00900, 00796, 00374, 00906
01200, 01096, 00374, 01201
01500, 01396, 00371, 01504
01800, 01696, 00371, 01800
02100, 02004, 00380, 02101
02400, 02304, 00397, 02404
02700, 02596, 00374, 02703
03000, 02896, 00369, 03008
03300, 03200, 00379, 03301
03600, 03504, 00380, 03608
03900, 03804, 00397, 03901
04200, 04100, 00371, 04207
04500, 04400, 00378, 04518
04800, 04700, 00377, 04804
05100, 05004, 00386, 05107
05400, 05300, 00382, 05398
05700, 05600, 00382, 05702
06000, 05904, 00384, 06007
06300, 06196, 00374, 06307
06600, 06504, 00391, 06605
06900, 06796, 00372, 06904
07200, 07096, 00371, 07202
07500, 07400, 00382, 07513
07800, 07704, 00392, 07806
08100, 08000, 00379, 08103
08400, 08304, 00394, 08412
08700, 08600, 00375, 08702
00300, 00190, 00364, 00303
00600, 00494, 00372, 00603
00900, 00802, 00391, 00905
01200, 01102, 00384, 01210
01500, 01394, 00374, 01505
01800, 01698, 00377, 01803
02100, 01994, 00375, 02101
02400, 02302, 00384, 02400
02700, 02606, 00404, 02706
03000, 02902, 00386, 03006
03300, 03202, 00391, 03303
03600, 03498, 00377, 03602
03900, 03794, 00374, 03901
04200, 04094, 00372, 04202
04500, 04398, 00372, 04507
04800, 04698, 00379, 04802
05100, 05006, 00394, 05104
05400, 05298, 00376, 05401
05700, 05602, 00391, 05701
06000, 05894, 00375, 06011
06300, 06206, 00392, 06307
06600, 06502, 00387, 06602
06900, 06794, 00372, 06909
07200, 07098, 00383, 07213
07500, 07398, 00376, 07501
07800, 07698, 00374, 07813
08100, 08006, 00396, 08104
08400, 08302, 00380, 08401
08700, 08598, 00375, 08712
00300, 00204, 00384, 00302
00600, 00500, 00373, 00606
00900, 00800, 00373, 00905
01200, 01104, 00387, 01204
01500, 01400, 00379, 01512
01800, 01700, 00376, 01800
02100, 02000, 00370, 02100
02400, 02300, 00382, 02407
02700, 02600, 00379, 02700
03000, 02900, 00375, 03012
03300, 03196, 00374, 03304
03600, 03500, 00372, 03608
03900, 03804, 00386, 03904
04200, 04096, 00362, 04203
04500, 04396, 00374, 04505
04800, 04700, 00371, 04807
05100, 05004, 00392, 05101
05400, 05304, 00399, 05406
05700, 05604, 00386, 05710
06000, 05904, 00383, 06006
06300, 06200, 00374, 06313
06600, 06504, 00379, 06603
06900, 06804, 00387, 06904
07200, 07096, 00369, 07205
07500, 07400, 00375, 07501
07800, 07704, 00384, 07805
08100, 08000, 00379, 08104
08400, 08304, 00397, 08402
08700, 08600, 00383, 08713
00300, 00203, 00383, 00307
00600, 00503, 00378, 00603
00900, 00799, 00376, 00908
01200, 01099, 00377, 01212
01500, 01395, 00372, 01503
01800, 01703, 00374, 01805
02100, 02003, 00394, 02104
02400, 02299, 00374, 02408
02700, 02603, 00386, 02702
03000, 02899, 00374, 03002
03300, 03199, 00380, 03301
03600, 03503, 00387, 03602
03900, 03795, 00374, 03901
04200, 04095, 00370, 04219
04500, 04399, 00379, 04501
04800, 04699, 00371, 04803
05100, 05003, 00386, 05103
05400, 05303, 00397, 05402
05700, 05599, 00379, 05703
06000, 05895, 00371, 06014
06300, 06203, 00397, 06308
06600, 06499, 00377, 06618
06900, 06799, 00376, 06899
07200, 07099, 00381, 07206
07500, 07399, 00378, 07510
07800, 07703, 00386, 07799
08100, 08003, 00389, 08105
08400, 08303, 00388, 08409
08700, 08603, 00384, 08705
00300, 00203, 00384, 00304
00600, 00503, 00379, 00604
00900, 00799, 00380, 00906
01200, 01095, 00367, 01209
01500, 01399, 00381, 01508
01800, 01695, 00374, 01803
02100, 01999, 00381, 02100
02400, 02311, 00404, 02400
02700, 02603, 00383, 02703
03000, 02899, 00376, 03001
03300, 03195, 00374, 03303
03600, 03503, 00381, 03605
03900, 03799, 00381, 03905
04200, 04099, 00376, 04202
04500, 04399, 00381, 04505
04800, 04703, 00389, 04802
05100, 04999, 00380, 05101
05400, 05303, 00382, 05404
05700, 05595, 00374, 05709
06000, 05903, 00394, 06008
06300, 06203, 00392, 06301
06600, 06495, 00369, 06609
06900, 06799, 00379, 06905
07200, 07095, 00365, 07203
07500, 07399, 00374, 07510
07800, 07703, 00390, 07804
08100, 08003, 00389, 08102
08400, 08303, 00386, 08406
08700, 08603, 00381, 08706
00300, 00201, 00383, 00316
00600, 00497, 00372, 00614
00900, 00801, 00381, 00908
01200, 01101, 00385, 01216
01500, 01397, 00371, 01507
01800, 01701, 00378, 01803
02100, 02005, 00390, 02104
02400, 02301, 00387, 02399
02700, 02601, 00382, 02706
03000, 02905, 00389, 03012
03300, 03201, 00389, 03303
03600, 03501, 00379, 03613
03900, 03797, 00369, 03904
04200, 04093, 00367, 04206
04500, 04397, 00371, 04514
04800, 04701, 00386, 04800
05100, 05005, 00391, 05103
05400, 05301, 00384, 05402
05700, 05601, 00389, 05707
06000, 05897, 00366, 06014
06300, 06201, 00386, 06306
06600, 06501, 00390, 06608
06900, 06801, 00381, 06912
07200, 07101, 00372, 07203
07500, 07401, 00388, 07510
07800, 07701, 00386, 07807
08100, 08005, 00401, 08102
08400, 08301, 00382, 08407
08700, 08601, 00383, 08705
00300, 00198, 00380, 00304
00600, 00494, 00372, 00606
00900, 00794, 00371, 00902
01200, 01094, 00367, 01203
01500, 01402, 00386, 01505
01800, 01702, 00384, 01800
02100, 01994, 00372, 02100
02400, 02298, 00382, 02403
02700, 02594, 00374, 02702
03000, 02898, 00377, 03014
03300, 03206, 00392, 03307
03600, 03498, 00376, 03613
03900, 03794, 00369, 03913
04200, 04098, 00371, 04206
04500, 04398, 00377, 04508
04800, 04706, 00385, 04800
05100, 05006, 00394, 05100
05400, 05306, 00391, 05408
05700, 05602, 00389, 05703
06000, 05902, 00382, 06002
06300, 06198, 00376, 06305
06600, 06498, 00376, 06604
06900, 06802, 00381, 06914
07200, 07094, 00374, 07206
07500, 07398, 00379, 07500
07800, 07698, 00381, 07813
08100, 08002, 00389, 08101
08400, 08298, 00375, 08406
08700, 08602, 00386, 08702
00300, 00203, 00399, 00305
00600, 00499, 00375, 00612
00900, 00799, 00369, 00905
01200, 01099, 00376, 01211
01500, 01399, 00374, 01511
01800, 01703, 00387, 01805
02100, 02007, 00404, 02104
02400, 02303, 00389, 02405
02700, 02603, 00384, 02708
03000, 02895, 00374, 03002
03300, 03195, 00374, 03311
03600, 03503, 00384, 03606
03900, 03803, 00379, 03904
04200, 04099, 00379, 04209
04500, 04399, 00374, 04503
04800, 04695, 00365, 04810
05100, 05003, 00391, 05102
05400, 05303, 00378, 05408
05700, 05603, 00389, 05703
06000, 05899, 00381, 06002
06300, 06199, 00372, 06313
06600, 06491, 00361, 06610
06900, 06799, 00377, 06914
07200, 07099, 00382, 07216
07500, 07403, 00393, 07500
07800, 07699, 00379, 07799
08100, 08003, 00399, 08101
08400, 08303, 00382, 08407
08700, 08603, 00385, 08705
00300, 00203, 00384, 00304
00600, 00503, 00389, 00603
00900, 00799, 00379, 00912
01200, 01095, 00374, 01200
01500, 01399, 00371, 01509
01800, 01699, 00382, 01799
02100, 01995, 00374, 02099
02400, 02299, 00382, 02409
02700, 02603, 00384, 02702
03000, 02903, 00391, 03008
03300, 03199, 00378, 03302
03600, 03499, 00372, 03606
03900, 03787, 00358, 03909
04200, 04099, 00372, 04202
04500, 04403, 00379, 04501
04800, 04703, 00392, 04804
05100, 05003, 00384, 05102
05400, 05299, 00379, 05402
05700, 05599, 00370, 05708
06000, 05903, 00384, 06007
06300, 06203, 00379, 06301
06600, 06499, 00375, 06604
06900, 06799, 00374, 06902
07200, 07095, 00363, 07209
07500, 07399, 00376, 07509
07800, 07703, 00387, 07802
08100, 08003, 00380, 08100
08400, 08303, 00381, 08401
08700, 08595, 00369, 08700
00300, 00201, 00391, 00306
00600, 00501, 00372, 00610
00900, 00801, 00379, 00924
01200, 01101, 00372, 01211
01500, 01401, 00381, 01508
01800, 01701, 00386, 01809
02100, 02005, 00399, 02104
02400, 02301, 00384, 02403
02700, 02601, 00379, 02707
03000, 02905, 00387, 03002
03300, 03201, 00382, 03309
03600, 03497, 00374, 03604
03900, 03797, 00367, 03901
04200, 04093, 00367, 04213
04500, 04401, 00374, 04499
04800, 04701, 00384, 04810
05100, 05001, 00389, 05101
05400, 05301, 00374, 05400
05700, 05605, 00391, 05710
06000, 05901, 00386, 06001
06300, 06197, 00374, 06317
06600, 06497, 00374, 06612
06900, 06801, 00380, 06911
07200, 07101, 00375, 07214
07500, 07401, 00381, 07506
07800, 07705, 00396, 07801
08100, 08001, 00381, 08111
08400, 08301, 00387, 08404
08700, 08601, 00386, 08701
00300, 00204, 00384, 00306
00600, 00500, 00378, 00604
00900, 00796, 00364, 00909
01200, 01100, 00373, 01218
01500, 01404, 00391, 01504
01800, 01700, 00379, 01805
02100, 02004, 00396, 02102
02400, 02300, 00376, 02410
02700, 02600, 00379, 02702
03000, 02904, 00384, 03003
03300, 03200, 00369, 03308
03600, 03504, 00387, 03607
03900, 03796, 00372, 03909
04200, 04100, 00373, 04220
04500, 04392, 00367, 04500
04800, 04696, 00361, 04798
05100, 05000, 00381, 05101
05400, 05304, 00393, 05405
05700, 05604, 00381, 05707
06000, 05904, 00387, 06004
06300, 06200, 00379, 06303
06600, 06500, 00377, 06614
06900, 06792, 00359, 06907
07200, 07100, 00379, 07202
07500, 07404, 00381, 07509
07800, 07704, 00387, 07801
08100, 08004, 00381, 08109
08400, 08300, 00377, 08410
08700, 08604, 00381, 08701
00300, 00203, 00389, 00307
00600, 00503, 00381, 00603
00900, 00795, 00374, 00908
01200, 01095, 00367, 01217
01500, 01403, 00395, 01504
01800, 01699, 00372, 01815
02100, 02003, 00389, 02104
02400, 02303, 00399, 02403
02700, 02603, 00382, 02711
03000, 02903, 00399, 03006
03300, 03195, 00369, 03309
03600, 03495, 00372, 03614
03900, 03803, 00383, 03905
04200, 04099, 00377, 04207
04500, 04403, 00387, 04502
04800, 04703, 00384, 04803
05100, 04995, 00369, 05100
05400, 05299, 00372, 05403
05700, 05595, 00371, 05701
06000, 05903, 00384, 06002
06300, 06203, 00394, 06303
06600, 06495, 00374, 06610
06900, 06795, 00367, 06908
07200, 07095, 00369, 07206
07500, 07399, 00379, 07510
07800, 07703, 00399, 07802
08100, 07999, 00382, 08100
08400, 08299, 00379, 08402
08700, 08603, 00384, 08704
00300, 00203, 00394, 00309
00600, 00495, 00371, 00604
00900, 00795, 00374, 00902
01200, 01099, 00374, 01206
01500, 01399, 00379, 01502
01800, 01699, 00383, 01807
02100, 02003, 00396, 02109
02400, 02299, 00372, 02400
02700, 02603, 00379, 02706
03000, 02903, 00384, 03005
03300, 03203, 00389, 03302
03600, 03499, 00369, 03603
03900, 03799, 00372, 03905
04200, 04095, 00371, 04204
04500, 04399, 00374, 04502
04800, 04703, 00388, 04801
05100, 05003, 00386, 05104
05400, 05299, 00381, 05402
05700, 05599, 00381, 05708
06000, 05899, 00372, 06006
06300, 06203, 00379, 06303
06600, 06495, 00374, 06608
06900, 06799, 00382, 06902
07200, 07099, 00381, 07199
07500, 07399, 00376, 07504
07800, 07703, 00379, 07803
08100, 07999, 00376, 08103
08400, 08299, 00377, 08401
08700, 08603, 00385, 08707
00300, 00199, 00382, 00308
00600, 00499, 00379, 00609
00900, 00795, 00372, 00906
01200, 01099, 00382, 01207
01500, 01403, 00384, 01504
01800, 01695, 00372, 01802
02100, 01995, 00367, 02106
02400, 02299, 00382, 02412
02700, 02603, 00387, 02704
03000, 02903, 00386, 03007
03300, 03203, 00391, 03301
03600, 03499, 00369, 03601
03900, 03795, 00375, 03902
04200, 04099, 00380, 04201
04500, 04403, 00384, 04504
04800, 04703, 00393, 04800
05100, 05003, 00382, 05102
05400, 05303, 00383, 05407
05700, 05599, 00379, 05700
06000, 05899, 00379, 06002
06300, 06195, 00372, 06307
06600, 06499, 00383, 06603
06900, 06799, 00377, 06907
07200, 07099, 00379, 07203
07500, 07403, 00377, 07511
07800, 07703, 00386, 07811
08100, 07999, 00374, 08101
08400, 08299, 00382, 08407
08700, 08603, 00381, 08704
00300, 00207, 00399, 00304
00600, 00495, 00369, 00601
00900, 00795, 00373, 00906
01200, 01099, 00381, 01206
01500, 01399, 00377, 01510
01800, 01703, 00399, 01800
02100, 02003, 00394, 02110
02400, 02303, 00381, 02407
02700, 02603, 00382, 02701
03000, 02895, 00366, 03007
03300, 03199, 00379, 03306
03600, 03503, 00384, 03608
03900, 03803, 00381, 03907
04200, 04099, 00381, 04206
04500, 04391, 00367, 04504
04800, 04699, 00378, 04807
05100, 04995, 00374, 05098
